TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3144977,-5.0,90609.0,2.0,0.0,3.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,225.0,,607.0,507.0,,,,,,,,Found,Found,,chrome 49.0,,,,F,T,T,F,desktop,
3144980,-5.0,137631.0,,,0.0,-6.0,,,,,100.0,NotFound,25.0,,New,NotFound,225.0,15.0,176.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G920F Build/NRD90M
3144988,-5.0,38075.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,312.0,214.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3144992,0.0,87278.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,G3313 Build/43.0.A.5.79
3145001,0.0,66107.0,0.0,0.0,8.0,-21.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,15.0,417.0,507.0,,,,,,,,Found,Found,,chrome 58.0 for android,,,,F,F,T,T,mobile,Redmi Note 4 Build/NRD90M
3145002,-5.0,185814.0,,,19.0,-20.0,,,,,100.0,NotFound,49.0,-420.0,New,NotFound,166.0,12.0,398.0,225.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3145003,-25.0,143355.0,,,7.0,-25.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 10.0,,,,F,F,F,F,mobile,
3145005,-5.0,123836.0,,,4.0,-9.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,535.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,2224x1668,match_status:1,T,F,F,F,mobile,iOS Device
3145013,-5.0,50064.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,390.0,549.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3145014,-5.0,136621.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,563.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145016,0.0,76028.0,,,8.0,0.0,,,0.0,0.0,96.0,NotFound,,-300.0,New,NotFound,102.0,15.0,410.0,360.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
3145019,-5.0,39103.0,,,4.0,-17.0,,,0.0,0.0,94.29000091552734,Found,52.0,-300.0,New,NotFound,166.0,13.0,460.0,368.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3145024,0.0,157686.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,TA-1039 Build/N2G47H
3145027,-5.0,167940.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145028,-5.0,179168.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,chrome 50.0 for android,,,,F,F,T,F,mobile,SM-J500M Build/MMB29M
3145038,-20.0,93858.0,0.0,0.0,1.0,-31.0,28.0,-36.0,0.0,0.0,100.0,NotFound,15.0,-360.0,Found,Found,166.0,12.0,317.0,333.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,119.0,Found,Found,Found,Android 7.0,samsung browser 6.2,32.0,1920x1080,match_status:2,T,F,T,T,mobile,SAMSUNG SM-G891A Build/NRD90M
3145039,0.0,110459.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,android webview 4.0,,,,F,F,T,T,mobile,es-us
3145040,0.0,93156.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,TA-1039 Build/N2G47H
3145043,-5.0,155016.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,549.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
3145053,-5.0,329635.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,100.0,549.0,,,,,,,,Found,Found,iOS 10.3.3,mobile safari 10.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
3145058,-20.0,253598.0,,,0.0,-6.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145059,-5.0,170357.0,,,0.0,0.0,,,0.0,0.0,95.08000183105469,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145061,0.0,472677.0,,,1.0,-9.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,352.0,391.0,,,,,,,,New,NotFound,iOS 11.1.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
3145066,-5.0,95137.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145070,-5.0,743589.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,100.0,549.0,,,,,,,,Found,Found,iOS 10.3.3,mobile safari 10.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
3145076,0.0,212724.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,452.0,256.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for tablet,24.0,1366x768,match_status:2,T,T,T,T,desktop,Trident/7.0
3145085,-5.0,184349.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,100.0,549.0,,,,,,,,Found,Found,Mac OS X 10_13_2,safari generic,24.0,3360x2100,match_status:2,T,F,F,F,desktop,MacOS
3145086,-25.0,183310.0,,,24.0,-9.0,,,,,100.0,NotFound,49.0,,Unknown,,166.0,18.0,509.0,600.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3145088,0.0,110194.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-A500M Build/KTU84P
3145090,0.0,141821.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-A500M Build/LRX22G
3145093,-10.0,28172.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,480.0,Found,Found,194.0,,410.0,335.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3145098,-5.0,274704.0,,,3.0,-10.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,489.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1136x640,match_status:1,T,F,T,F,mobile,iOS Device
3145102,-5.0,102754.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,312.0,277.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,2880x1800,match_status:2,T,F,F,F,desktop,MacOS
3145105,0.0,70622.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,153.0,563.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-J701M Build/NRD90M
3145111,0.0,182632.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,127.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,T,T,mobile,
3145113,-5.0,80853.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,529.0,222.0,,,,,,,,New,NotFound,Mac,safari generic,24.0,2880x1800,match_status:2,T,F,F,F,desktop,MacOS
3145126,-40.0,86616.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,CHC-U03 Build/HuaweiCHC-U03
3145128,-10.0,85783.0,,,0.0,0.0,,,,,100.0,NotFound,63.0,-360.0,New,NotFound,166.0,,621.0,272.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,F,F,T,desktop,Trident/7.0
3145133,0.0,111211.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,548.0,278.0,,,,,,,,Found,Found,Mac OS X 10.11,firefox 57.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,rv:57.0
3145149,-5.0,79508.0,,,0.0,0.0,,,0.0,0.0,96.47000122070312,NotFound,49.0,-300.0,New,NotFound,166.0,13.0,621.0,500.0,,,,,,,,Found,Found,Mac OS X 10_10_5,safari generic,24.0,1440x900,match_status:2,T,F,F,T,desktop,MacOS
3145156,-40.0,143862.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,18.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,CHC-U03 Build/HuaweiCHC-U03
3145157,-25.0,215942.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,176.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,T,mobile,
3145160,-5.0,542533.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3145161,-10.0,367802.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,315.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145162,-5.0,132532.0,,,0.0,0.0,,,,,100.0,NotFound,25.0,,New,NotFound,225.0,,266.0,127.0,,,,,,,,New,NotFound,,safari generic,,,,F,F,T,T,desktop,
3145166,-45.0,189187.0,0.0,0.0,10.0,-16.0,,,0.0,0.0,100.0,NotFound,49.0,-360.0,Found,Found,166.0,15.0,321.0,333.0,,,,,,,,Found,Found,Android 7.0,chrome 58.0 for android,32.0,1280x720,match_status:2,T,F,T,F,mobile,LG-M210 Build/NRD90U
3145168,-15.0,120022.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-P580 Build/NRD90M
3145171,-5.0,164663.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3145180,0.0,128974.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,safari generic,,,,F,F,T,T,desktop,
3145181,-55.0,102383.0,0.0,0.0,0.0,-8.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53
3145187,-5.0,271780.0,,,0.0,0.0,,,,,100.0,NotFound,25.0,,New,NotFound,225.0,,427.0,127.0,,,,,,,,New,NotFound,,samsung browser 6.2,,,,F,F,T,T,mobile,SAMSUNG
3145188,-5.0,163822.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,127.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145189,0.0,76619.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,13.0,215.0,533.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 63.0,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
3145190,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3145191,-5.0,110331.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,100.0,549.0,,,,,,,,Found,Found,Mac OS X 10_13_2,safari generic,24.0,3360x2100,match_status:2,T,F,F,F,desktop,MacOS
3145192,0.0,175694.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SGP621 Build/23.5.A.1.291
3145193,-15.0,154866.0,,,0.0,0.0,,,,,100.0,NotFound,35.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,android webview 4.0,,,,F,F,T,T,mobile,SM-G935F Build/NRD90M
3145194,-15.0,182898.0,,,5.0,-33.0,,,,,100.0,NotFound,35.0,,New,NotFound,225.0,15.0,266.0,507.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,T,mobile,Moto G (4) Build/NPJS25.93-14-13
3145195,-5.0,152374.0,0.0,-8.0,0.0,0.0,,,0.0,-8.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,397.0,600.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3145196,-5.0,136345.0,,,0.0,0.0,,,,,100.0,NotFound,25.0,,New,NotFound,218.0,15.0,410.0,634.0,,,,,,,,New,NotFound,,samsung browser 6.2,,,,F,F,T,T,mobile,SAMSUNG
3145200,-5.0,179810.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,127.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145203,0.0,62130.0,,,3.0,-1.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 61.0 for android,,,,F,F,T,T,mobile,Blade L3 Build/KOT49H
3145205,-5.0,92231.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-600.0,New,NotFound,166.0,,529.0,216.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3145206,-20.0,366799.0,,,0.0,0.0,,,0.0,0.0,95.08000183105469,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145207,0.0,128072.0,0.0,0.0,3.0,-1.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 61.0 for android,,,,F,F,T,T,mobile,Blade L3 Build/KOT49H
3145212,0.0,254198.0,0.0,0.0,3.0,-1.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 61.0 for android,,,,F,F,T,T,mobile,Blade L3 Build/KOT49H
3145213,0.0,294685.0,0.0,0.0,3.0,-1.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 61.0 for android,,,,F,F,T,T,mobile,Blade L3 Build/KOT49H
3145215,-5.0,243797.0,,,39.0,-100.0,,,,,100.0,NotFound,25.0,-360.0,New,NotFound,166.0,13.0,121.0,214.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
3145234,-5.0,60998.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145237,-10.0,62155.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,32.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 61.0 for android,,,,F,F,T,T,mobile,Blade L3 Build/KOT49H
3145240,-5.0,38893.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,,341.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3145243,-25.0,72525.0,,,3.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,176.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,T,mobile,
3145247,-5.0,104278.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145251,-5.0,121250.0,,,0.0,0.0,,,0.0,0.0,97.16999816894531,NotFound,52.0,-360.0,New,NotFound,166.0,13.0,529.0,214.0,,,,,,,,Found,Found,Windows 8.1,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3145252,-25.0,171575.0,,,2.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,176.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,T,mobile,
3145253,-25.0,51358.0,,,2.0,-29.0,19.0,-50.0,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,12.0,317.0,222.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,161.0,Found,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
3145256,-10.0,333169.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145259,0.0,135953.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-A720F Build/NRD90M
3145260,-5.0,82310.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,529.0,549.0,,,,,,,,New,NotFound,Mac OS X 10_13_2,safari generic,24.0,1440x900,match_status:2,T,F,F,T,desktop,MacOS
3145262,-5.0,638947.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145270,-5.0,269332.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,100.0,535.0,,,,,,,,New,NotFound,Windows 10,,24.0,,match_status:2,T,F,T,T,desktop,Win64
3145275,-25.0,47857.0,,,1.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,290.0,401.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3145276,-5.0,371193.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,100.0,535.0,,,,,,,,Found,Found,Windows 10,,24.0,,match_status:2,T,F,T,T,desktop,Win64
3145279,-5.0,451362.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,100.0,535.0,,,,,,,,Found,Found,Windows 10,,24.0,,match_status:2,T,F,T,T,desktop,Win64
3145286,-5.0,143825.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,Found,NotFound,225.0,,153.0,563.0,,,,,,,,Found,NotFound,,chrome 58.0,,,,F,F,T,T,desktop,
3145287,-5.0,70982.0,1.0,0.0,0.0,-11.0,,,1.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,105.0,561.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145291,-5.0,96501.0,,,0.0,0.0,,,,,100.0,Found,52.0,-300.0,Found,NotFound,166.0,15.0,100.0,535.0,,,,,,,,Found,NotFound,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3145298,-5.0,270101.0,1.0,0.0,2.0,-11.0,,,1.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,105.0,561.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145299,-5.0,100380.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,25.0,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,T,mobile,Moto
3145301,0.0,410892.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,427.0,563.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-J710MN Build/MMB29K
3145302,-5.0,360702.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,100.0,535.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3145306,-5.0,477270.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,100.0,535.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3145314,0.0,227561.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,410.0,214.0,,,,,,,,Found,Found,Mac OS X 10_13_1,safari generic,24.0,1440x900,match_status:2,T,T,T,T,desktop,MacOS
3145316,-5.0,146441.0,0.0,0.0,0.0,-11.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,105.0,561.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145317,-10.0,207839.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145321,-20.0,333648.0,,,6.0,-29.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3145324,-5.0,29304.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,542.0,600.0,,,,,,,,New,NotFound,Windows 7,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,rv:57.0
3145332,-10.0,207826.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,15.0,266.0,127.0,,,,,,,,New,NotFound,,other,,,,F,F,T,F,mobile,SAMSUNG
3145347,-5.0,222653.0,,,0.0,0.0,,,,,100.0,Found,49.0,-300.0,New,NotFound,166.0,,542.0,280.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,T,F,mobile,iOS Device
3145349,-5.0,47345.0,,,5.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,15.0,341.0,394.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,1136x640,match_status:1,T,F,F,T,mobile,iOS Device
3145354,-5.0,210432.0,,,0.0,-10.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,529.0,549.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3145355,-5.0,193974.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145369,-5.0,43192.0,0.0,0.0,2.0,-25.0,25.0,-50.0,0.0,0.0,100.0,Found,55.0,-300.0,Found,Found,166.0,13.0,122.0,256.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,102.0,Found,Found,Found,Linux,chrome 63.0,32.0,1920x1080,match_status:2,T,F,T,T,desktop,
3145375,-5.0,191356.0,,,3.0,-5.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145379,-5.0,123038.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,529.0,600.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1136x640,match_status:1,T,F,T,F,mobile,iOS Device
3145385,-25.0,131089.0,,,0.0,0.0,,,0.0,0.0,96.66999816894531,NotFound,63.0,,Unknown,,225.0,,176.0,507.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,F,T,desktop,
3145388,0.0,179241.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,G3313 Build/43.0.A.5.79
3145394,-20.0,360637.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,595.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145395,-20.0,80942.0,,,28.0,-34.0,,,,,100.0,NotFound,49.0,,Unknown,,166.0,15.0,223.0,597.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3145399,-20.0,225025.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3145403,-5.0,64728.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,341.0,222.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari generic,24.0,1920x1200,match_status:2,T,F,F,T,desktop,MacOS
3145404,0.0,137129.0,0.0,0.0,4.0,-18.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,15.0,417.0,507.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,LG-D680 Build/KOT49I
